year,advertiser_id,advertiser_name
2019,315,Credit Union 1
2019,108,Atlantic Home Loans
2019,623,Idaho Central Credit Union
2019,816,Neighbors Federal Credit Union
2019,630,Institution For Savings
2019,686,Landmark Bank
2019,771,Mid-Hudson Valley Federal Credit Union
2019,598,Homebridge Financial Services Inc
2019,956,Redwood Credit Union
2019,1177,Vibe Credit Union
2019,1001,SUMMIT MORTGAGE CORP
2019,384,Evolve Federal Credit Union
2019,1036,Sound Credit Union
2019,1061,State Employees Credit Union
2019,583,Heritage Trust Federal Credit Union
2019,1056,St Louis Community Credit Union
2019,222,Campus Federal Credit Union
2019,567,Harborstone Credit Union
2019,72,AmeriCU Credit Union
2019,515,German American Bancorp
2019,171,Belmont Savings Bank
2019,1039,South Jersey Federal Credit Union
2019,1104,Tioga State Bank
2019,296,Community Resource Federal Credit Union
2019,299,CommunityAmerica Credit Union
2019,969,River City Bank
2019,619,INVESTORS BANK CORP
2019,410,Fairwinds Credit Union
2019,778,Midwest America Federal Credit Union
2019,1184,Vystar Credit Union
2019,1211,Western Sun Federal Credit Union
2019,565,Hanscom Federal Credit Union
2019,109,Atlantic Stewardship Bank
2019,814,Navy Federal Credit Union
2019,1199,Waukesha State Bank
2019,448,First Midwest Bank
2019,6,1st Advantage Federal Credit Union
2019,66,Ally Financial Inc
2019,416,Farmers Bank
2019,901,Patriot National Bank
2019,605,Honesdale National Bank
2019,698,Liberty National Bank
2019,73,AmeriChoice Federal Credit Union
2019,266,Citizens First Bank
2019,98,Arrowhead Credit Union
2019,933,Provident Bank
2019,1221,Y-12 Federal Credit Union
2019,55,Affinity Federal Credit Union
2019,807,NVE Bancorp
2019,929,Primary Residential Mortgage Inc
2019,766,Michigan State University Federal Credit Union
2019,1022,Seven Seventeen Credit Union
2019,1052,Spencer Savings Bank
2019,1193,WSFS Financial Corp
2019,642,JG Wentworth Co
2019,637,Intl Bank Of Commerce
2019,283,Columbia Bank
2019,214,CTBC Bank Co Ltd
2019,1198,Water & Power Community Credit Union
2019,245,Central Pacific Bank
2019,429,First Bank Of Highland Park
2019,576,Hawaii State Federal Credit Union
2019,874,Orrstown Bank
2019,155,BankFinancial FSB
2019,1115,TruMark Financial Credit Union
2019,476,Fond Du Lac Credit Union
2019,862,Oklahoma Central Credit Union
2019,488,Fremont Bank
2019,451,First National Bank TX
2019,1010,Salem Five Cents Savings Bank
2019,789,Mountain America Credit Union
2019,110,Axia Financial Llc
2019,518,Global Credit Union
2019,1045,Southland Credit Union
2019,607,Horizon Credit Union
2019,1132,USE CREDIT UNION
2019,930,Progressive Bank
2019,664,Knoxville TVA Employees Credit Union
2019,1078,Syracuse Securities Inc
2019,1094,Tennessee Valley Federal Credit Union
2019,928,Presidential Bank
2019,74,America First Credit Union
2019,243,Centra Credit Union
2019,1089,Technology Credit Union
2019,473,Florida Central Credit Union
2019,1159,University Federal Credit Union
2019,906,People First Federal Credit Union
2019,436,First Credit Union
2019,87,Ameriserv Financial Inc
2019,1098,Third Federal Savings & Loan
2019,1135,Ulster Savings Bank
2019,694,Leominster Credit Union
2019,1007,Saco & Biddeford Savings Institution
2019,1038,South Central Bank
2019,170,Bellco Credit Union
2019,242,Center National Bank
2019,1020,Security Service Federal Credit Union
2019,320,Credit Union One
2019,29,AMERICAN FINANCIAL NETWORK
2019,449,First Mortgage Co
2019,341,Direct Federal Credit Union
2019,179,Bogota Savings Bank
2019,542,Gulf Coast Bank & Trust Co
2019,180,Boiling Springs Savings Bank Inc
2019,1133,UT Federal Credit Union
2019,274,Clinton Savings Bank
2019,800,NBT Bancorp Inc
2019,1181,Virginia Credit Union
2019,1040,South Shore Bank
2019,1041,South Shore Savings Bank
2019,758,Merck Sharp & Dohme Federal Credit Union
2019,93,Arizona Central Credit Union
2019,138,Bank Independent
2019,940,PyraMax Bank
2019,318,Credit Union Of CO
2019,339,Diamond Valley Federal Credit Union
2019,1227,loanDepot.com Llc
2019,79,American Financing Corp
2019,466,First State Bank & Trust
2019,541,Guild Mortgage Co
2019,615,IH MS Valley Credit Union
2019,278,Code Credit Union
2019,1174,Ventura County Credit Union
2019,865,Old National Bancorp
2019,595,Home State Bank
2019,986,SECU Credit Union
2019,1035,Somerset Savings Bank
2019,835,North Shore Bank
2019,695,Level One Bank
2019,1024,Sharon Savings Bank
2019,446,First Internet Bancorp
2019,529,Greater IA Credit Union
2019,505,GREENTREE MORTGAGE CORP
2019,522,Goldenwest Credit Union
2019,1046,Southside Bank
2019,1050,Sovereign Lending Group
2019,260,Churchill Mortgage Corp
2019,984,SAFE Federal Credit Union
2019,839,Northfield Savings Bank
2019,954,Reading Cooperative Bank
2019,1163,Utah Community Credit Union
2019,81,American Internet Mortgage Inc
2019,1033,Solvay Bank
2019,740,Maverick Funding Corp
2019,418,Federal Savings Bank
2019,925,Point Loma Credit Union
2019,516,Glass City Federal Credit Union
2019,1114,Tropical Financial Credit Union
2019,701,Lisle Savings Bank
2019,1205,Wescom Credit Union
2019,234,Capitol Federal Financial Inc
2019,1207,West VA Federal Credit Union
2019,465,First Southern National Bank
2019,301,Connex Credit Union
2019,689,Langley Federal Credit Union
2019,586,HighTechLending Inc
2019,439,First Federal Bank
2019,597,HomeTrust Banking Partnership
2019,237,Carrollton Bancorp
2019,855,OPEN MORTGAGE LLC
2019,844,Northwest Community Credit Union
2019,291,Commonwealth Credit Union
2019,307,Cornerstone Home Lending Inc
2019,308,Cornerstone Mortgage Co
2019,932,Prosperity Bancshares Inc
2019,271,City Credit Union
2019,734,Magyar Bancorp
2019,90,Andrews Federal Credit Union
2019,861,Ocean Bank
2019,46,Absolute Mortgage Co
2019,1111,Traditional Bank
2019,517,Glen Rock Savings Bank
2019,791,Movement Mortgage Llc
2019,91,Androscoggin Bank
2019,1164,Utah First Federal Credit Union
2019,58,Alaska USA Federal Credit Union
2019,1049,Southwest Business Corp
2019,1065,Sterling Bank
2019,1064,Sterling Bancorp
2019,1028,Simmons First National Corp
2019,699,Lincoln Bancorp
2019,684,Lakeside Bancorp
2019,941,Quad City Bank & Trust Co
2019,782,Mission Federal Credit Union
2019,1172,Vantage Credit Union
2019,566,HarborOne Bank
2019,444,First Financial Bank
2019,226,Capital Bank
2019,820,New American Funding
2019,852,Numark Credit Union
2019,1185,WALL STREET MORTGAGE BANKERS LTD
2019,1012,San Diego County Credit Union
2019,700,Linn Area Credit Union
2019,1100,Thumb National Bank & Trust Co
2019,737,Marine Bank
2019,899,Patelco Credit Union
2019,281,Colonial Savings FA
2019,540,Guardian Savings
2019,189,CBC Federal Credit Union
2019,268,Citizens Savings Bank
2019,56,AgStar Financial Services ACA
2019,95,Arizona State Credit Union
2019,644,James B Nutter & Co
2019,438,First FL Credit Union
2019,49,Adirondack Bank
2019,687,Landmark Community Bank
2019,113,BBCN Bancorp Inc
2019,851,NuVision Federal Credit Union
2019,765,Metro Credit Union
2019,383,Evans Bancorp Inc
2019,386,Extraco Bank
2019,680,Lake Shore Savings Inc
2019,975,Rock Holdings Inc
2019,221,Cambridge Savings Bank
2019,1155,Unity Bancorp Inc
2019,826,New Residential Investment Corp
2019,534,Grow Financial Federal Credit Union
2019,432,First Choice Bank
2019,370,Educators Credit Union
2019,480,Fox Communities Credit Union
2019,1194,Wallick & Volk Inc
2019,905,Pentagon Federal Credit Union
2019,610,Huntingdon Valley Bank
2019,955,Redstone Federal Credit Union
2019,1112,Travis Credit Union
2019,183,Bridgewater Savings Bank
2019,1119,Trustco Bancorp
2019,48,Achieva Credit Union
2019,1080,TCF Financial Corp
2019,574,Hawaii Central Credit Union
2019,427,First Atlantic Federal Credit Union
2019,589,Hiway Federal Credit Union
2019,654,Kemba Credit Union Inc
2019,818,Network Capital Funding Corp
2019,982,Ruoff Home Mortgage
2019,303,Consumers Credit Union
2019,572,Harvesters Federal Credit Union
2019,1212,Westerra Credit Union
2019,96,Arkansas Federal Credit Union
2019,849,Nova Home Loans
2019,603,Hometown Bank
2019,980,Roselle Savings Bank
2019,325,Cyprus Credit Union
2019,927,Premier America Credit Union
2019,1217,Wings Financial Credit Union
2019,1151,United Shore Financial Services Llc
2019,220,California Credit Union
2019,212,CPM Federal Credit Union
2019,562,Haddon Savings Bank
2019,873,Oregon Community Credit Union
2019,590,Home Bank
2019,660,Kinecta Federal Credit Union
2019,253,Charles Schwab Corp
2019,120,BFG Federal Credit Union
2019,496,GECU Of El Paso
2019,638,Intrust Bank Na
2019,815,Neches Federal Credit Union
2019,378,Envoy Mortgage
2019,218,Caliber Home Loans Inc
2019,524,Granite Credit Union
2019,168,Belco Community Credit Union
2019,1099,Thomaston Savings Bank
2019,532,Greenwood Credit Union
2019,903,Pearl Harbor Federal Credit Union
2019,742,Mazuma Credit Union
2019,144,Bank Of MO
2019,136,Bangor Savings Bank
2019,459,First Republic Bank
2019,774,Middlesex Federal Savings
2019,340,Digital Federal Credit Union
2019,634,Interamerican Bank
2019,973,Riverview Community Bank
2019,104,Associated Credit Union Of TX
2019,472,Florence Savings Bank
2019,591,Home Federal Bank
2019,463,First South Financial Credit Union
2019,763,Metairie Bank & Trust Co
2019,379,Equitable Bank
2019,833,North American Savings Bank
2019,858,ORNL Federal Credit Union
2019,773,MidFlorida Credit Union
2019,1175,Veridian Credit Union
2019,36,AMERICAN PACIFIC MORTGAGE CORP
2019,922,Plains Commerce Bank
2019,372,El Dorado Savings Bank
2019,900,Patriot Bank Corp
2019,177,Boeing Employees Credit Union
2019,795,NASA Federal Credit Union
2019,173,Bethpage Federal Credit Union
2019,361,ESL Federal Credit Union
2019,688,Landmark Credit Union
2019,298,Community Trust Credit Union
2019,1014,Sandia Area Federal Credit Union
2019,812,Nationstar Mortgage Llc
2019,964,Resource Lenders
2019,122,BMI Federal Credit Union
2019,1201,Webster First Federal Credit Union
2019,593,Home Loan Investment Bank
2019,693,Lenox Financial Mortgage
2019,486,Freedom Mortgage Corp
2019,322,Crescent Credit Union
2019,733,Macatawa Bank Corp
2019,47,Academy Mortgage Corp
2019,650,Kalsee Credit Union
2019,409,Fairway Independent Mortgage Corp
2019,1216,Windsor Federal Savings
2019,132,BancFirst Corp
2019,275,Coastal Federal Credit Union
2019,345,Dollar Bank
2019,422,Finance Of America Holdings Llc
2019,1219,Wright-Patt Credit Union Inc
2019,853,Numerica Credit Union
2019,1214,White Sands Federal Credit Union
2019,335,Denver Community Credit Union
2019,651,Kearny Financial Corp
2019,248,Century Bank
2019,497,GERSHMAN MORTGAGE
2019,1178,Village Bank
2019,585,Hickory Point Bank & Trust
2019,1015,Sandy Spring Bancorp Inc
2019,255,Chartway Federal Credit Union
2019,1069,Suffolk Federal Credit Union
2019,107,Atlantic Capital Bancshares Inc
2019,219,California Coast Credit Union
2019,588,Hilltop Holdings Inc
2019,665,L&N Federal Credit Union
2019,313,Coventry Credit Union
2019,624,Illiana Financial Credit Union
2019,963,Resource Bank
2019,15,ABNB Federal Credit Union
2019,1009,SafeAmerica Credit Union
2019,780,Midwest BankCentre
2019,845,Northwest Federal Credit Union
2019,981,Royal Credit Union
2019,1197,Washington Trust Bank
2019,661,Kings Mortgage Services Inc
2019,99,Arundel Federal Savings Bank
2019,153,Bank of Glen Burnie
2019,373,Embassy Bank For The Lehigh Valley
2019,893,Pacific Marine Credit Union
2019,272,City National Bank
2019,914,Peoples Security Bank & Trust
2019,870,One NV Credit Union
2019,892,PSECU PA State Employee Credit Union
2019,1103,Tinker Federal Credit Union
2019,54,Affinity Credit Union
2019,1011,San Antonio Federal Credit Union
2019,668,LCNB Corp
2019,1053,Spire Credit Union
2019,149,Bank Of Oak Ridge
2019,134,Banco Santander Central Hispano Sa
2019,697,Liberty Home Equity Solutions Inc
2019,514,Genworth Financial Inc
2019,130,Ballston Spa National Bank
2019,68,Altoona First Savings Bank
2019,1109,Towne Mortgage Co
2019,1087,Teachers Federal Credit Union
2019,557,HOMETOWN EQUITY MORTGAGE CORP
2019,841,Northwest Bancshares Inc
2019,626,Independent Bank
2019,257,Cherry Creek Mortgage Co
2019,663,Kish Bank
2019,225,Canandaigua National Corp
2019,1220,Xceed Financial Federal Credit Union
2019,599,Homeside Financial Llc
2019,317,Credit Union Of America
2019,331,Dedham Institution For Savings
2019,229,Capital Communications Federal Credit Union
2019,1147,United Fidelity Bank
2019,106,Atlantic Bay Mortgage Group Llc
2019,646,Jefferson Bank
2019,491,Frontier Bank
2019,846,Norway Savings Bank
2019,478,Forum Credit Union
2019,7,1st National Bank Of Scotia
2019,511,Genco Federal Credit Union
2019,606,Horizon Bank
2019,627,Indiana Members Credit Union
2019,677,Lake Area Bank
2019,1169,Valley National Bancorp
2019,156,BankPlus
2019,1008,Safe Credit Union
2019,761,Meriwest Credit Union
2019,786,Monroe Bank & Trust
2019,1156,Universal 1 Credit Union Inc
2019,823,New Day Financial Llc
2019,831,Newday Financial
2019,868,On Q Financial
2019,160,Bath Savings Institution
2019,751,Members 1st Federal Credit Union
2019,1032,Social Finance Inc
2019,1081,TCU Teachers Credit Union
2019,836,NorthCountry Federal Credit Union
2019,600,Homestead Funding Corp
2019,799,NBH Bank NA
2019,794,Mutual Security Credit Union
2019,872,OneUnited Bank
2019,1182,Visions Federal Credit Union
2019,280,Colonial Federal Savings Bank
2019,12,AAG American Advisors Group
2019,62,Alliance Credit Union
2019,1075,Suncoast Credit Union
2019,59,Allegacy Federal Credit Union
2019,184,Brookline Bancorp Inc
2019,411,Family Credit Union
2019,247,Centris Federal Credit Union
2019,571,Harvard State Bank
2019,1055,Spokane Teachers Credit Union
2019,76,American Eagle Federal Credit Union
2019,1096,Texar Federal Credit Union
2019,536,Guaranteed Rate Mortgage
2019,143,Bank Of Commerce
2019,952,Randolph Savings Bank
2019,902,Pawtucket Credit Union
2019,351,Dupaco Community Credit Union
2019,666,LA Capitol Federal Credit Union
2019,94,Arizona Federal Credit Union
2019,1161,University Of KY Federal Credit Union
2019,310,Country Bank
2019,142,Bank Of Botetourt
2019,230,Capital Credit Union
2019,834,North Jersey Federal Credit Union
2019,270,City Bank
2019,1083,TOTAL MORTGAGE SERVICES
2019,1051,Space Coast Credit Union
2019,235,Cardinal Financial Co LP
2019,612,Huntington Federal
2019,513,Genesee Regional Bank
2019,1034,Somerset Federal Credit Union
2019,1117,Truliant Federal Credit Union
2019,140,Bank OZK
2019,1086,Tapco Credit Union
2019,324,CrossCountry Mortgage Llc
2019,944,RANLife Inc
2019,461,First Service Bank
2019,656,Kentucky Bank
2019,735,Malvern Federal Bancorp Inc
2019,525,Great Lakes Credit Union
2019,1203,Weokie Credit Union Foundation
2019,1037,South Carolina Federal Credit Union
2019,426,First American Bank Corp
2019,645,Jax Federal Credit Union
2019,254,Charlotte Metro Credit Union
2019,101,Aspire Financial
2019,424,Financial Plus Credit Union
2019,352,Dupage Credit Union
2019,757,Merchants & Planters Bank
2019,866,Omaha Federal Credit Union
2019,493,GATEWAY MORTGAGE
2019,748,Melrose Cooperative Bank
2019,1176,Verity Credit Union
2019,261,Citadel Federal Credit Union
2019,1170,VanDyk Mortgage
2019,289,Commercial Bank
2019,891,PSCU Inc
2019,770,Mid-Atlantic Federal Credit Union
2019,1006,Sac Federal Credit Union
2019,150,Bank Of The James
2019,174,Better Mortgage Inc
2019,510,Geddes Federal Savings & Loan Assn
2019,333,Delta Community Credit Union
2019,1092,Telcoe Federal Credit Union
2019,655,Kemba Financial Credit Union
2019,579,Heartland Bank
2019,679,Lake MI Credit Union
2019,832,Newtown Savings Bank
2019,1145,United Bank & Trust
2019,979,Rosedale Federal Savings & Loan Assn
2019,39,AMERISAVE MORTGAGE CORP
2019,1121,Tucson Federal Credit Union
2019,1057,St Marys Bank
2019,375,Empower Federal Credit Union
2019,968,Ridgewood Savings Bank
2019,897,Paramount Equity Mortgage Llc
2019,1149,United Savings Bank
2019,387,F&M Bancorp
2019,918,Pinnacle Federal Credit Union
2019,577,HawaiiUSA Federal Credit Union
2019,457,First Premier Bank
2019,356,EECU Credit Union
2019,343,Directors Mortgage Inc
2019,1066,Sterling Bank & Trust Fsb
2019,3,1ST PRIORITY MORTGAGE
2019,1124,Two River Community Bank
2019,506,GTE Financial
2019,682,Lakeland Bancorp Inc
2019,519,Golden 1 Credit Union
2019,1093,Telhio Credit Union Inc
2019,1074,SunWest Educational Credit Union
2019,443,First Fidelity Bank
2019,441,First Federal Credit Union
2019,1071,Summit Federal Credit Union
2019,1153,United Southern Bank
2019,481,Frandsen Bank & Trust
2019,1130,US Bancorp
2019,358,ENT Federal Credit Union
2019,838,Northern Trust Corp
2019,286,Comerica Inc
2019,287,Commerce Bancshares Inc
2019,1116,Truist Financial Corp
2019,643,JP Morgan Chase & Co
2019,777,Midland National Bank
2019,1137,Uncle Credit Union
2019,337,Deutsche Bank Ag
2019,678,Lake City Bank
2019,1224,Zions Bancorp
2019,269,City & County Credit Union
2019,884,PNC Financial Services Group Inc
2019,793,Mutual Of Omaha Insurance Co
2019,141,Bank Of America Corp
2019,1150,United Services Automobile Assn
2019,100,Arvest Bank Group Inc
2019,1195,Washington Federal Inc
2019,265,Citizens Financial Group Inc
2019,1077,Synovus Financial Corp
2019,523,Gorham Savings Bank
2019,262,Citigroup Inc
2019,580,Heartland Bank & Trust Co
2019,957,Regions Financial Corp
2019,366,East West Bancorp
2019,613,Hyde Park Savings Bank
2019,125,BOK Financial Corp
2019,195,CIT Group Inc
2019,528,Great Western Bancorp Inc
2019,658,KeyCorp
2019,907,Peoples Bank
2019,1136,Umpqua Holdings Corp
2019,648,Johnson Financial Group
